ApplicantID	SchoolMajorID	Semester	SchoolSubjectID	Score
MANDIRI20220054	1	4	1	78
MANDIRI20220054	1	4	2	84
MANDIRI20220054	1	4	3	96
MANDIRI20220054	1	4	4	58
MANDIRI20220054	1	4	5	75
MANDIRI20220054	1	4	6	95
MANDIRI20220054	1	5	1	90
MANDIRI20220054	1	5	2	74
MANDIRI20220054	1	5	3	71
MANDIRI20220054	1	5	4	60
MANDIRI20220054	1	5	5	90
MANDIRI20220054	1	5	6	95
MANDIRI20220056	1	1	1	73
MANDIRI20220056	1	1	2	55
MANDIRI20220056	1	1	3	100
MANDIRI20220056	1	1	4	74
MANDIRI20220056	1	1	5	50
MANDIRI20220056	1	1	6	71
MANDIRI20220056	1	2	1	67
MANDIRI20220056	1	2	2	82
MANDIRI20220056	1	2	3	72
MANDIRI20220056	1	2	4	56
MANDIRI20220056	1	2	5	69
MANDIRI20220056	1	2	6	71
MANDIRI20220056	1	3	1	60
MANDIRI20220056	1	3	2	70
MANDIRI20220056	1	3	3	62
MANDIRI20220056	1	3	4	94
MANDIRI20220056	1	3	5	57
MANDIRI20220056	1	3	6	74
MANDIRI20220056	1	4	1	96
MANDIRI20220056	1	4	2	71
MANDIRI20220056	1	4	3	84
MANDIRI20220056	1	4	4	71
MANDIRI20220056	1	4	5	63
MANDIRI20220056	1	4	6	66
MANDIRI20220056	1	5	1	99
MANDIRI20220056	1	5	2	50
MANDIRI20220056	1	5	3	54
MANDIRI20220056	1	5	4	88
MANDIRI20220056	1	5	5	90
MANDIRI20220056	1	5	6	70
MANDIRI20220057	3	1	1	83
MANDIRI20220057	3	1	2	71
MANDIRI20220057	3	1	3	82
MANDIRI20220057	3	1	10	95
MANDIRI20220057	3	1	11	65
MANDIRI20220057	3	1	12	69
MANDIRI20220057	3	2	1	71
MANDIRI20220057	3	2	2	63
MANDIRI20220057	3	2	3	59
MANDIRI20220057	3	2	10	63
MANDIRI20220057	3	2	11	52
MANDIRI20220057	3	2	12	75
MANDIRI20220057	3	3	1	90
MANDIRI20220057	3	3	2	61
MANDIRI20220057	3	3	3	80
MANDIRI20220057	3	3	10	58
MANDIRI20220057	3	3	11	96
MANDIRI20220057	3	3	12	67
MANDIRI20220057	3	4	1	75
MANDIRI20220057	3	4	2	82
MANDIRI20220057	3	4	3	53
MANDIRI20220057	3	4	10	64
MANDIRI20220057	3	4	11	84
MANDIRI20220057	3	4	12	96
MANDIRI20220057	3	5	1	52
MANDIRI20220057	3	5	2	80
MANDIRI20220057	3	5	3	88
MANDIRI20220057	3	5	10	64
MANDIRI20220057	3	5	11	88
MANDIRI20220057	3	5	12	65
MANDIRI20220059	1	1	1	65
MANDIRI20220059	1	1	2	97
MANDIRI20220059	1	1	3	93
MANDIRI20220059	1	1	4	97
MANDIRI20220059	1	1	5	95
MANDIRI20220059	1	1	6	91
MANDIRI20220059	1	2	1	65
MANDIRI20220059	1	2	2	67
MANDIRI20220059	1	2	3	74
MANDIRI20220059	1	2	4	90
MANDIRI20220059	1	2	5	56
MANDIRI20220059	1	2	6	75
MANDIRI20220059	1	3	1	80
MANDIRI20220059	1	3	2	56
MANDIRI20220059	1	3	3	54
MANDIRI20220059	1	3	4	79
MANDIRI20220059	1	3	5	68
MANDIRI20220059	1	3	6	61
MANDIRI20220059	1	4	1	96
MANDIRI20220059	1	4	2	77
MANDIRI20220059	1	4	3	77
MANDIRI20220059	1	4	4	70
MANDIRI20220059	1	4	5	80
MANDIRI20220059	1	4	6	72
MANDIRI20220059	1	5	1	82
MANDIRI20220059	1	5	2	94
MANDIRI20220059	1	5	3	75
MANDIRI20220059	1	5	4	65
MANDIRI20220059	1	5	5	50
MANDIRI20220059	1	5	6	73
MANDIRI20220064	1	1	1	52
MANDIRI20220064	1	1	2	70
MANDIRI20220064	1	1	3	91
MANDIRI20220064	1	1	4	68
MANDIRI20220064	1	1	5	83
MANDIRI20220064	1	1	6	79
MANDIRI20220064	1	2	1	94
MANDIRI20220064	1	2	2	86
MANDIRI20220064	1	2	3	68
MANDIRI20220064	1	2	4	70
MANDIRI20220064	1	2	5	70
MANDIRI20220064	1	2	6	81
MANDIRI20220064	1	3	1	91
MANDIRI20220064	1	3	2	81
MANDIRI20220064	1	3	3	79
MANDIRI20220064	1	3	4	57
MANDIRI20220064	1	3	5	76
MANDIRI20220064	1	3	6	83
MANDIRI20220064	1	4	1	56
MANDIRI20220064	1	4	2	100
MANDIRI20220064	1	4	3	84
MANDIRI20220064	1	4	4	86
MANDIRI20220064	1	4	5	75
MANDIRI20220064	1	4	6	61
MANDIRI20220064	1	5	1	85
MANDIRI20220064	1	5	2	64
MANDIRI20220064	1	5	3	73
MANDIRI20220064	1	5	4	62
MANDIRI20220064	1	5	5	74
MANDIRI20220064	1	5	6	83
MANDIRI20220065	1	1	1	75
MANDIRI20220065	1	1	2	64
MANDIRI20220065	1	1	3	73
MANDIRI20220065	1	1	4	95
MANDIRI20220065	1	1	5	63
MANDIRI20220065	1	1	6	52
MANDIRI20220065	1	2	1	77
MANDIRI20220065	1	2	2	79
MANDIRI20220065	1	2	3	89
MANDIRI20220065	1	2	4	93
MANDIRI20220065	1	2	5	66
MANDIRI20220065	1	2	6	70
MANDIRI20220065	1	3	1	63
MANDIRI20220065	1	3	2	80
MANDIRI20220065	1	3	3	66
MANDIRI20220065	1	3	4	70
MANDIRI20220065	1	3	5	89
MANDIRI20220065	1	3	6	56
MANDIRI20220065	1	4	1	67
MANDIRI20220065	1	4	2	68
MANDIRI20220065	1	4	3	78
MANDIRI20220065	1	4	4	88
MANDIRI20220065	1	4	5	98
MANDIRI20220065	1	4	6	73
MANDIRI20220065	1	5	1	83
MANDIRI20220065	1	5	2	69
MANDIRI20220065	1	5	3	52
MANDIRI20220065	1	5	4	82
MANDIRI20220065	1	5	5	80
MANDIRI20220065	1	5	6	70
MANDIRI20220066	1	1	1	82
MANDIRI20220066	1	1	2	56
MANDIRI20220066	1	1	3	79
MANDIRI20220066	1	1	4	62
MANDIRI20220066	1	1	5	86
MANDIRI20220066	1	1	6	78
MANDIRI20220066	1	2	1	52
MANDIRI20220066	1	2	2	62
MANDIRI20220066	1	2	3	99
MANDIRI20220066	1	2	4	85
MANDIRI20220066	1	2	5	92
MANDIRI20220066	1	2	6	85
MANDIRI20220066	1	3	1	59
MANDIRI20220066	1	3	2	65
MANDIRI20220066	1	3	3	89
MANDIRI20220066	1	3	4	59
MANDIRI20220066	1	3	5	77
MANDIRI20220066	1	3	6	82
MANDIRI20220066	1	4	1	70
MANDIRI20220066	1	4	2	86
MANDIRI20220066	1	4	3	92
MANDIRI20220066	1	4	4	84
MANDIRI20220066	1	4	5	81
MANDIRI20220066	1	4	6	97
MANDIRI20220066	1	5	1	80
MANDIRI20220066	1	5	2	53
MANDIRI20220066	1	5	3	96
MANDIRI20220066	1	5	4	91
MANDIRI20220066	1	5	5	80
MANDIRI20220066	1	5	6	63
MANDIRI20220074	1	1	1	92
MANDIRI20220074	1	1	2	74
MANDIRI20220074	1	1	3	95
MANDIRI20220074	1	1	4	99
MANDIRI20220074	1	1	5	70
MANDIRI20220074	1	1	6	75
MANDIRI20220074	1	2	1	52
MANDIRI20220074	1	2	2	78
MANDIRI20220074	1	2	3	71
MANDIRI20220074	1	2	4	83
MANDIRI20220074	1	2	5	65
MANDIRI20220074	1	2	6	88
MANDIRI20220074	1	3	1	53
MANDIRI20220074	1	3	2	95
MANDIRI20220074	1	3	3	89
MANDIRI20220074	1	3	4	91
MANDIRI20220074	1	3	5	70
MANDIRI20220074	1	3	6	93
MANDIRI20220074	1	4	1	77
MANDIRI20220074	1	4	2	89
MANDIRI20220074	1	4	3	72
MANDIRI20220074	1	4	4	93
MANDIRI20220074	1	4	5	85
MANDIRI20220074	1	4	6	74
MANDIRI20220074	1	5	1	62
MANDIRI20220074	1	5	2	84
MANDIRI20220074	1	5	3	92
MANDIRI20220074	1	5	4	67
MANDIRI20220074	1	5	5	85
MANDIRI20220074	1	5	6	59
MANDIRI20220077	1	1	1	67
MANDIRI20220077	1	1	2	79
MANDIRI20220077	1	1	3	81
MANDIRI20220077	1	1	4	52
MANDIRI20220077	1	1	5	52
MANDIRI20220077	1	1	6	52
MANDIRI20220077	1	2	1	69
MANDIRI20220077	1	2	2	52
MANDIRI20220077	1	2	3	78
MANDIRI20220077	1	2	4	71
MANDIRI20220077	1	2	5	61
MANDIRI20220077	1	2	6	57
MANDIRI20220077	1	3	1	57
MANDIRI20220077	1	3	2	73
MANDIRI20220077	1	3	3	69
MANDIRI20220077	1	3	4	78
MANDIRI20220077	1	3	5	90
MANDIRI20220077	1	3	6	65
MANDIRI20220077	1	4	1	83
MANDIRI20220077	1	4	2	50
MANDIRI20220077	1	4	3	82
MANDIRI20220077	1	4	4	89
MANDIRI20220077	1	4	5	56
MANDIRI20220077	1	4	6	100
MANDIRI20220077	1	5	1	84
MANDIRI20220077	1	5	2	69
MANDIRI20220077	1	5	3	62
MANDIRI20220077	1	5	4	88
MANDIRI20220077	1	5	5	76
MANDIRI20220077	1	5	6	74
MANDIRI20220081	1	1	1	57
MANDIRI20220081	1	1	2	67
MANDIRI20220081	1	1	3	76
MANDIRI20220081	1	1	4	84
MANDIRI20220081	1	1	5	69
MANDIRI20220081	1	1	6	51
MANDIRI20220081	1	2	1	92
MANDIRI20220081	1	2	2	88
MANDIRI20220081	1	2	3	92
MANDIRI20220081	1	2	4	59
MANDIRI20220081	1	2	5	50
MANDIRI20220081	1	2	6	98
MANDIRI20220081	1	3	1	97
MANDIRI20220081	1	3	2	83
MANDIRI20220081	1	3	3	89
MANDIRI20220081	1	3	4	83
MANDIRI20220081	1	3	5	89
MANDIRI20220081	1	3	6	84
MANDIRI20220081	1	4	1	56
MANDIRI20220081	1	4	2	97
MANDIRI20220081	1	4	3	80
MANDIRI20220081	1	4	4	93
MANDIRI20220081	1	4	5	61
MANDIRI20220081	1	4	6	68
MANDIRI20220081	1	5	1	93
MANDIRI20220081	1	5	2	82
MANDIRI20220081	1	5	3	65
MANDIRI20220081	1	5	4	100
MANDIRI20220081	1	5	5	65
MANDIRI20220081	1	5	6	80
MANDIRI20220082	1	1	1	90
MANDIRI20220082	1	1	2	72
MANDIRI20220082	1	1	3	73
MANDIRI20220082	1	1	4	97
MANDIRI20220082	1	1	5	53
MANDIRI20220082	1	1	6	80
MANDIRI20220082	1	2	1	64
MANDIRI20220082	1	2	2	90
MANDIRI20220082	1	2	3	99
MANDIRI20220082	1	2	4	73
MANDIRI20220082	1	2	5	100
MANDIRI20220082	1	2	6	56
MANDIRI20220082	1	3	1	90
MANDIRI20220082	1	3	2	83
MANDIRI20220082	1	3	3	93
MANDIRI20220082	1	3	4	71
MANDIRI20220082	1	3	5	98
MANDIRI20220082	1	3	6	73
MANDIRI20220082	1	4	1	90
MANDIRI20220082	1	4	2	97
MANDIRI20220082	1	4	3	71
MANDIRI20220082	1	4	4	100
MANDIRI20220082	1	4	5	82
MANDIRI20220082	1	4	6	90
MANDIRI20220082	1	5	1	63
MANDIRI20220082	1	5	2	69
MANDIRI20220082	1	5	3	64
MANDIRI20220082	1	5	4	63
MANDIRI20220082	1	5	5	55
MANDIRI20220082	1	5	6	69
MANDIRI20220083	2	1	1	73
MANDIRI20220083	2	1	2	82
MANDIRI20220083	2	1	3	50
MANDIRI20220083	2	1	7	64
MANDIRI20220083	2	1	8	80
MANDIRI20220083	2	1	9	57
MANDIRI20220083	2	2	1	60
MANDIRI20220083	2	2	2	93
MANDIRI20220083	2	2	3	51
MANDIRI20220083	2	2	7	81
MANDIRI20220083	2	2	8	86
MANDIRI20220083	2	2	9	97
MANDIRI20220083	2	3	1	61
MANDIRI20220083	2	3	2	51
MANDIRI20220083	2	3	3	54
MANDIRI20220083	2	3	7	66
MANDIRI20220083	2	3	8	80
MANDIRI20220083	2	3	9	74
MANDIRI20220083	2	4	1	94
MANDIRI20220083	2	4	2	52
MANDIRI20220083	2	4	3	72
MANDIRI20220083	2	4	7	83
MANDIRI20220083	2	4	8	86
MANDIRI20220083	2	4	9	82
MANDIRI20220083	2	5	1	82
MANDIRI20220083	2	5	2	95
MANDIRI20220083	2	5	3	86
MANDIRI20220083	2	5	7	74
MANDIRI20220083	2	5	8	78
MANDIRI20220083	2	5	9	60
MANDIRI20220085	1	1	1	92
MANDIRI20220085	1	1	2	86
MANDIRI20220085	1	1	3	79
MANDIRI20220085	1	1	4	97
MANDIRI20220085	1	1	5	91
MANDIRI20220085	1	1	6	99
MANDIRI20220085	1	2	1	52
MANDIRI20220085	1	2	2	51
MANDIRI20220085	1	2	3	68
MANDIRI20220085	1	2	4	57
MANDIRI20220085	1	2	5	58
MANDIRI20220085	1	2	6	66
MANDIRI20220085	1	3	1	75
MANDIRI20220085	1	3	2	58
MANDIRI20220085	1	3	3	70
MANDIRI20220085	1	3	4	53
MANDIRI20220085	1	3	5	71
MANDIRI20220085	1	3	6	87
MANDIRI20220085	1	4	1	93
MANDIRI20220085	1	4	2	66
MANDIRI20220085	1	4	3	73
MANDIRI20220085	1	4	4	72
MANDIRI20220085	1	4	5	55
MANDIRI20220085	1	4	6	54
MANDIRI20220085	1	5	1	82
MANDIRI20220085	1	5	2	83
MANDIRI20220085	1	5	3	58
MANDIRI20220085	1	5	4	85
MANDIRI20220085	1	5	5	72
MANDIRI20220085	1	5	6	52
MANDIRI20220086	1	1	1	100
MANDIRI20220086	1	1	2	55
MANDIRI20220086	1	1	3	58
MANDIRI20220086	1	1	4	60
MANDIRI20220086	1	1	5	69
MANDIRI20220086	1	1	6	97
MANDIRI20220086	1	2	1	74
MANDIRI20220086	1	2	2	64
MANDIRI20220086	1	2	3	56
MANDIRI20220086	1	2	4	83
MANDIRI20220086	1	2	5	71
MANDIRI20220086	1	2	6	70
MANDIRI20220086	1	3	1	72
MANDIRI20220086	1	3	2	57
MANDIRI20220086	1	3	3	95
MANDIRI20220086	1	3	4	73
MANDIRI20220086	1	3	5	86
MANDIRI20220086	1	3	6	98
MANDIRI20220086	1	4	1	67
MANDIRI20220086	1	4	2	93
MANDIRI20220086	1	4	3	65
MANDIRI20220086	1	4	4	98
MANDIRI20220086	1	4	5	92
MANDIRI20220086	1	4	6	77
MANDIRI20220086	1	5	1	91
MANDIRI20220086	1	5	2	95
MANDIRI20220086	1	5	3	81
MANDIRI20220086	1	5	4	83
MANDIRI20220086	1	5	5	53
MANDIRI20220086	1	5	6	59
MANDIRI20220087	1	1	1	63
MANDIRI20220087	1	1	2	66
MANDIRI20220087	1	1	3	93
MANDIRI20220087	1	1	4	70
MANDIRI20220087	1	1	5	75
MANDIRI20220087	1	1	6	68
MANDIRI20220087	1	2	1	70
MANDIRI20220087	1	2	2	82
MANDIRI20220087	1	2	3	83
MANDIRI20220087	1	2	4	59
MANDIRI20220087	1	2	5	63
MANDIRI20220087	1	2	6	95
MANDIRI20220087	1	3	1	100
MANDIRI20220087	1	3	2	51
MANDIRI20220087	1	3	3	73
MANDIRI20220087	1	3	4	96
MANDIRI20220087	1	3	5	87
MANDIRI20220087	1	3	6	82
MANDIRI20220087	1	4	1	77
MANDIRI20220087	1	4	2	78
MANDIRI20220087	1	4	3	67
MANDIRI20220087	1	4	4	54
MANDIRI20220087	1	4	5	98
MANDIRI20220087	1	4	6	97
MANDIRI20220087	1	5	1	52
MANDIRI20220087	1	5	2	81
MANDIRI20220087	1	5	3	90
MANDIRI20220087	1	5	4	91
MANDIRI20220087	1	5	5	69
MANDIRI20220087	1	5	6	74
MANDIRI20220094	1	1	1	59
MANDIRI20220094	1	1	2	55
MANDIRI20220094	1	1	3	59
MANDIRI20220094	1	1	4	95
MANDIRI20220094	1	1	5	72
MANDIRI20220094	1	1	6	56
MANDIRI20220094	1	2	1	52
MANDIRI20220094	1	2	2	71
MANDIRI20220094	1	2	3	71
MANDIRI20220094	1	2	4	96
MANDIRI20220094	1	2	5	56
MANDIRI20220094	1	2	6	55
MANDIRI20220094	1	3	1	82
MANDIRI20220094	1	3	2	58
MANDIRI20220094	1	3	3	57
MANDIRI20220094	1	3	4	73
MANDIRI20220094	1	3	5	83
MANDIRI20220094	1	3	6	71
MANDIRI20220094	1	4	1	83
MANDIRI20220094	1	4	2	83
MANDIRI20220094	1	4	3	84
MANDIRI20220094	1	4	4	94
MANDIRI20220094	1	4	5	59
MANDIRI20220094	1	4	6	95
MANDIRI20220094	1	5	1	77
MANDIRI20220094	1	5	2	51
MANDIRI20220094	1	5	3	58
MANDIRI20220094	1	5	4	90
MANDIRI20220094	1	5	5	60
MANDIRI20220094	1	5	6	88
MANDIRI20220099	1	1	1	92
MANDIRI20220099	1	1	2	90
MANDIRI20220099	1	1	3	78
MANDIRI20220099	1	1	4	74
MANDIRI20220099	1	1	5	55
MANDIRI20220099	1	1	6	61
MANDIRI20220099	1	2	1	71
MANDIRI20220099	1	2	2	51
MANDIRI20220099	1	2	3	59
MANDIRI20220099	1	2	4	100
MANDIRI20220099	1	2	5	56
MANDIRI20220099	1	2	6	52
MANDIRI20220099	1	3	1	100
MANDIRI20220099	1	3	2	92
MANDIRI20220099	1	3	3	58
MANDIRI20220099	1	3	4	85
MANDIRI20220099	1	3	5	65
MANDIRI20220099	1	3	6	90
MANDIRI20220099	1	4	1	70
MANDIRI20220099	1	4	2	55
MANDIRI20220099	1	4	3	86
MANDIRI20220099	1	4	4	66
MANDIRI20220099	1	4	5	90
MANDIRI20220099	1	4	6	58
MANDIRI20220099	1	5	1	64
MANDIRI20220099	1	5	2	77
MANDIRI20220099	1	5	3	67
MANDIRI20220099	1	5	4	89
MANDIRI20220099	1	5	5	70
MANDIRI20220099	1	5	6	100
MANDIRI20220100	1	1	1	60
MANDIRI20220100	1	1	2	52
MANDIRI20220100	1	1	3	98
MANDIRI20220100	1	1	4	99
MANDIRI20220100	1	1	5	79
MANDIRI20220100	1	1	6	69
MANDIRI20220100	1	2	1	73
MANDIRI20220100	1	2	2	88
MANDIRI20220100	1	2	3	70
MANDIRI20220100	1	2	4	90
MANDIRI20220100	1	2	5	52
MANDIRI20220100	1	2	6	51
MANDIRI20220100	1	3	1	91
MANDIRI20220100	1	3	2	80
MANDIRI20220100	1	3	3	50
MANDIRI20220100	1	3	4	71
MANDIRI20220100	1	3	5	78
MANDIRI20220100	1	3	6	86
MANDIRI20220100	1	4	1	70
MANDIRI20220100	1	4	2	99
MANDIRI20220100	1	4	3	77
MANDIRI20220100	1	4	4	97
MANDIRI20220100	1	4	5	65
MANDIRI20220100	1	4	6	70
MANDIRI20220100	1	5	1	58
MANDIRI20220100	1	5	2	72
MANDIRI20220100	1	5	3	73
MANDIRI20220100	1	5	4	63
MANDIRI20220100	1	5	5	52
MANDIRI20220100	1	5	6	79
MANDIRI20220103	1	1	1	88
MANDIRI20220103	1	1	2	97
MANDIRI20220103	1	1	3	58
MANDIRI20220103	1	1	4	90
MANDIRI20220103	1	1	5	60
MANDIRI20220103	1	1	6	62
MANDIRI20220103	1	2	1	80
MANDIRI20220103	1	2	2	99
MANDIRI20220103	1	2	3	72
MANDIRI20220103	1	2	4	97
MANDIRI20220103	1	2	5	90
MANDIRI20220103	1	2	6	82
MANDIRI20220103	1	3	1	69
MANDIRI20220103	1	3	2	55
MANDIRI20220103	1	3	3	84
MANDIRI20220103	1	3	4	77
MANDIRI20220103	1	3	5	63
MANDIRI20220103	1	3	6	69
MANDIRI20220103	1	4	1	86
MANDIRI20220103	1	4	2	60
MANDIRI20220103	1	4	3	64
MANDIRI20220103	1	4	4	94
MANDIRI20220103	1	4	5	95
MANDIRI20220103	1	4	6	78
MANDIRI20220103	1	5	1	71
MANDIRI20220103	1	5	2	95
MANDIRI20220103	1	5	3	79
MANDIRI20220103	1	5	4	56
MANDIRI20220103	1	5	5	95
MANDIRI20220103	1	5	6	76
MANDIRI20220108	1	1	1	56
MANDIRI20220108	1	1	2	89
MANDIRI20220108	1	1	3	82
MANDIRI20220108	1	1	4	78
MANDIRI20220108	1	1	5	59
MANDIRI20220108	1	1	6	91
MANDIRI20220108	1	2	1	51
MANDIRI20220108	1	2	2	54
MANDIRI20220108	1	2	3	88
MANDIRI20220108	1	2	4	86
MANDIRI20220108	1	2	5	60
MANDIRI20220108	1	2	6	82
MANDIRI20220108	1	3	1	91
MANDIRI20220108	1	3	2	56
MANDIRI20220108	1	3	3	82
MANDIRI20220108	1	3	4	86
MANDIRI20220108	1	3	5	52
MANDIRI20220108	1	3	6	76
MANDIRI20220108	1	4	1	51
MANDIRI20220108	1	4	2	62
MANDIRI20220108	1	4	3	69
MANDIRI20220108	1	4	4	87
MANDIRI20220108	1	4	5	69
MANDIRI20220108	1	4	6	98
MANDIRI20220108	1	5	1	67
MANDIRI20220108	1	5	2	84
MANDIRI20220108	1	5	3	53
MANDIRI20220108	1	5	4	76
MANDIRI20220108	1	5	5	78
MANDIRI20220108	1	5	6	97
MANDIRI20220111	1	1	1	68
MANDIRI20220111	1	1	2	79
MANDIRI20220111	1	1	3	60
MANDIRI20220111	1	1	4	60
MANDIRI20220111	1	1	5	97
MANDIRI20220111	1	1	6	84
MANDIRI20220111	1	2	1	96
MANDIRI20220111	1	2	2	71
MANDIRI20220111	1	2	3	79
MANDIRI20220111	1	2	4	92
MANDIRI20220111	1	2	5	96
MANDIRI20220111	1	2	6	99
MANDIRI20220111	1	3	1	75
MANDIRI20220111	1	3	2	96
MANDIRI20220111	1	3	3	96
MANDIRI20220111	1	3	4	62
MANDIRI20220111	1	3	5	65
MANDIRI20220111	1	3	6	55
MANDIRI20220111	1	4	1	54
MANDIRI20220111	1	4	2	73
MANDIRI20220111	1	4	3	94
MANDIRI20220111	1	4	4	61
MANDIRI20220111	1	4	5	54
MANDIRI20220111	1	4	6	78
MANDIRI20220111	1	5	1	81
MANDIRI20220111	1	5	2	97
MANDIRI20220111	1	5	3	98
MANDIRI20220111	1	5	4	88
MANDIRI20220111	1	5	5	96
MANDIRI20220111	1	5	6	78
MANDIRI20220113	1	1	1	91
MANDIRI20220113	1	1	2	56
MANDIRI20220113	1	1	3	86
MANDIRI20220113	1	1	4	66
MANDIRI20220113	1	1	5	96
MANDIRI20220113	1	1	6	94
MANDIRI20220113	1	2	1	61
MANDIRI20220113	1	2	2	83
MANDIRI20220113	1	2	3	75
MANDIRI20220113	1	2	4	95
MANDIRI20220113	1	2	5	89
MANDIRI20220113	1	2	6	80
MANDIRI20220113	1	3	1	56
MANDIRI20220113	1	3	2	90
MANDIRI20220113	1	3	3	71
MANDIRI20220113	1	3	4	90
MANDIRI20220113	1	3	5	63
MANDIRI20220113	1	3	6	82
MANDIRI20220113	1	4	1	74
MANDIRI20220113	1	4	2	55
MANDIRI20220113	1	4	3	77
MANDIRI20220113	1	4	4	73
MANDIRI20220113	1	4	5	53
MANDIRI20220113	1	4	6	63
MANDIRI20220113	1	5	1	61
MANDIRI20220113	1	5	2	99
MANDIRI20220113	1	5	3	76
MANDIRI20220113	1	5	4	91
MANDIRI20220113	1	5	5	65
MANDIRI20220113	1	5	6	94
MANDIRI20220114	1	1	1	64
MANDIRI20220114	1	1	2	97
MANDIRI20220114	1	1	3	99
MANDIRI20220114	1	1	4	97
MANDIRI20220114	1	1	5	79
MANDIRI20220114	1	1	6	70
MANDIRI20220114	1	2	1	85
MANDIRI20220114	1	2	2	98
MANDIRI20220114	1	2	3	67
MANDIRI20220114	1	2	4	87
MANDIRI20220114	1	2	5	96
MANDIRI20220114	1	2	6	87
MANDIRI20220114	1	3	1	82
MANDIRI20220114	1	3	2	68
MANDIRI20220114	1	3	3	52
MANDIRI20220114	1	3	4	91
MANDIRI20220114	1	3	5	78
MANDIRI20220114	1	3	6	80
MANDIRI20220114	1	4	1	82
MANDIRI20220114	1	4	2	60
MANDIRI20220114	1	4	3	90
MANDIRI20220114	1	4	4	72
MANDIRI20220114	1	4	5	99
MANDIRI20220114	1	4	6	90
MANDIRI20220114	1	5	1	57
MANDIRI20220114	1	5	2	56
MANDIRI20220114	1	5	3	73
MANDIRI20220114	1	5	4	100
MANDIRI20220114	1	5	5	85
MANDIRI20220114	1	5	6	58
MANDIRI20220117	1	1	1	65
MANDIRI20220117	1	1	2	94
MANDIRI20220117	1	1	3	65
MANDIRI20220117	1	1	4	68
MANDIRI20220117	1	1	5	75
MANDIRI20220117	1	1	6	56
MANDIRI20220117	1	2	1	65
MANDIRI20220117	1	2	2	71
MANDIRI20220117	1	2	3	63
MANDIRI20220117	1	2	4	97
MANDIRI20220117	1	2	5	54
MANDIRI20220117	1	2	6	60
MANDIRI20220117	1	3	1	72
MANDIRI20220117	1	3	2	83
MANDIRI20220117	1	3	3	89
MANDIRI20220117	1	3	4	69
MANDIRI20220117	1	3	5	88
MANDIRI20220117	1	3	6	85
MANDIRI20220117	1	4	1	59
MANDIRI20220117	1	4	2	59
MANDIRI20220117	1	4	3	76
MANDIRI20220117	1	4	4	97
MANDIRI20220117	1	4	5	72
MANDIRI20220117	1	4	6	53
MANDIRI20220117	1	5	1	51
MANDIRI20220117	1	5	2	65
MANDIRI20220117	1	5	3	95
MANDIRI20220117	1	5	4	51
MANDIRI20220117	1	5	5	68
MANDIRI20220117	1	5	6	57
MANDIRI20220123	2	1	1	72
MANDIRI20220123	2	1	2	81
MANDIRI20220123	2	1	3	51
MANDIRI20220123	2	1	7	90
MANDIRI20220123	2	1	8	68
MANDIRI20220123	2	1	9	53
MANDIRI20220123	2	2	1	96
MANDIRI20220123	2	2	2	56
MANDIRI20220123	2	2	3	63
MANDIRI20220123	2	2	7	83
MANDIRI20220123	2	2	8	96
MANDIRI20220123	2	2	9	57
MANDIRI20220123	2	3	1	58
MANDIRI20220123	2	3	2	53
MANDIRI20220123	2	3	3	72
MANDIRI20220123	2	3	7	67
MANDIRI20220123	2	3	8	56
MANDIRI20220123	2	3	9	92
MANDIRI20220123	2	4	1	93
MANDIRI20220123	2	4	2	77
MANDIRI20220123	2	4	3	98
MANDIRI20220123	2	4	7	87
MANDIRI20220123	2	4	8	66
MANDIRI20220123	2	4	9	95
MANDIRI20220123	2	5	1	76
MANDIRI20220123	2	5	2	99
MANDIRI20220123	2	5	3	56
MANDIRI20220123	2	5	7	100
MANDIRI20220123	2	5	8	67
MANDIRI20220123	2	5	9	65
MANDIRI20220128	1	1	1	66
MANDIRI20220128	1	1	2	84
MANDIRI20220128	1	1	3	84
MANDIRI20220128	1	1	4	78
MANDIRI20220128	1	1	5	96
MANDIRI20220128	1	1	6	76
MANDIRI20220128	1	2	1	90
MANDIRI20220128	1	2	2	71
MANDIRI20220128	1	2	3	62
MANDIRI20220128	1	2	4	51
MANDIRI20220128	1	2	5	60
MANDIRI20220128	1	2	6	88
MANDIRI20220128	1	3	1	67
MANDIRI20220128	1	3	2	72
MANDIRI20220128	1	3	3	80
MANDIRI20220128	1	3	4	99
MANDIRI20220128	1	3	5	67
MANDIRI20220128	1	3	6	93
MANDIRI20220128	1	4	1	56
MANDIRI20220128	1	4	2	83
MANDIRI20220128	1	4	3	86
MANDIRI20220128	1	4	4	83
MANDIRI20220128	1	4	5	81
MANDIRI20220128	1	4	6	81
MANDIRI20220128	1	5	1	55
MANDIRI20220128	1	5	2	80
MANDIRI20220128	1	5	3	83
MANDIRI20220128	1	5	4	50
MANDIRI20220128	1	5	5	61
MANDIRI20220128	1	5	6	89
MANDIRI20220133	1	1	1	63
MANDIRI20220133	1	1	2	68
MANDIRI20220133	1	1	3	85
MANDIRI20220133	1	1	4	91
MANDIRI20220133	1	1	5	52
MANDIRI20220133	1	1	6	65
MANDIRI20220133	1	2	1	58
MANDIRI20220133	1	2	2	80
MANDIRI20220133	1	2	3	89
MANDIRI20220133	1	2	4	52
MANDIRI20220133	1	2	5	86
MANDIRI20220133	1	2	6	56
MANDIRI20220133	1	3	1	54
